"ShelterID", "ID", "Animal", "Breed", "Breed2", "Size", "Name", "Sex", "SpayedNeutered", "Age", "HairLength", "Description", "Status", "GoodWKids", "GoodWCats", "GoodWDogs", "SpecialNeeds", "NeedsExperiencedAdopter", "ShotsCurrent", "Housetrained", "Declawed", "GoodWSmallAnimals", "GoodWBirds", "Rideable", "PhotoURL", "Purebred", "Color", "Color2"
"74746","A662355","Cat","Domestic Mediumhair","NULL","NULL","*FURONICA","F","N","Adult","Medium","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662355&location=VNTR&2017-04-27T12:15:17.503","N","Gray or Blue","NULL"
"74746","A662357","Cat","Domestic Shorthair","NULL","NULL","NULL","M","Y","Kitten","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662357&location=VNTR&2017-04-10T10:41:34.847","N","Black & White or Tuxedo","NULL"
"74746","A662399","Bird","Chicken","NULL","M","NULL","F","NULL","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","N","Red","NULL"
"74746","A662495","Dog","Pit Bull Terrier","NULL","L","*BRANDY","F","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662495&location=VNTR&2017-04-16T16:01:44.460","Y","Brown/Chocolate - with White","NULL"
"74746","A662532","Cat","Domestic Shorthair","NULL","NULL","PHYCLONE","M","Y","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662532&location=VNTR&2017-04-14T10:18:27","N","Gray or Blue (Mostly)","NULL"
"74746","A662538","Bird","Chicken","NULL","S","BANTAM-COCHIN","M","NULL","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662538&location=VNTR&2017-04-13T15:20:47.017","N","Black","NULL"
"74746","A662539","Bird","Chicken","NULL","S","BANTAM-COCHIN","M","NULL","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662539&location=VNTR&2017-04-13T15:27:06.337","N","Black","NULL"
"74746","A662540","Bird","Chicken","NULL","S","BANTAM-COCHIN","F","NULL","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662540&location=VNTR&2017-04-13T15:32:33.543","N","Black","Gray"
"74746","A662615","Dog","Chihuahua - Smooth Coated","Yorkshire Terrier","S","*CALLUM","M","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662615&location=VNTR&2017-04-20T15:32:46.867","N","Brown/Chocolate - with White","NULL"
"74746","A662619","Dog","Pit Bull Terrier","NULL","L","MR. MONEY","M","Y","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662619&location=VNTR&2017-04-14T17:34:51","N","Brown/Chocolate","NULL"
"74746","A662628","Dog","Chihuahua - Smooth Coated","NULL","S","*PHINEAS","M","N","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662628&location=VNTR&2017-04-20T15:43:03.833","N","Brown/Chocolate","NULL"
"74746","A662742","Rabbit","Shorthaired Rabbit","NULL","S","*SKIPPY","M","Y","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662742&location=VNTR&2017-04-16T15:20:00.837","N","Black","NULL"
"74746","A662812","Dog","Poodle - Miniature","NULL","S","*RUDY","M","N","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662812&location=VNTR&2017-05-04T14:59:53.153","Y","White","NULL"
"74746","A662814","Reptile","Red-Eared Slider","NULL","S","NULL","M","NULL","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662814&location=VNTR&2017-04-18T17:20:20","N","NULL","NULL"
"74746","A662829","Rabbit","Shorthaired Rabbit","NULL","L","ATTICUS","M","Y","Young","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662829&location=VNTR&2017-04-18T14:46:21.490","N","White","NULL"
"74746","A662961","Cat","Domestic Mediumhair","NULL","NULL","*DELILAH","F","Y","Senior","Medium","Meet me today at Petsmart Oxnard!","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662961&location=VNTR&2017-04-27T12:27:39.590","N","Gray or Blue","NULL"
"74746","A663037","Cat","Domestic Shorthair","NULL","NULL","MOOSE","M","Y","Senior","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663037&location=VNTR&2017-04-27T12:15:16.790","N","Black & White or Tuxedo","NULL"
"74746","A663048","Reptile","Red-Eared Slider","NULL","S","NULL","F","NULL","Adult","NULL","Meet me today at Petsmart Oxnard!","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663048&location=VNTR&2017-04-21T18:49:14.507","N","NULL","NULL"
"74746","A663123","Dog","Poodle - Miniature","NULL","S","NULL","M","Y","Young","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663123&location=VNTR&2017-05-11T16:39:03.153","Y","White","NULL"
"74746","A663128","Dog","Australian Shepherd","Australian Cattle Dog","L","ROCKIE","M","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663128&location=VNTR&2017-05-01T00:19:47.197","N","White - with Brown or Chocolate","NULL"
"74746","A663134","Cat","Domestic Shorthair","NULL","NULL","CARLEY","F","Y","Young","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663134&location=VNTR&2017-04-23T15:18:32.627","N","Gray or Blue (Mostly)","NULL"
"74746","A663135","Cat","Domestic Shorthair","NULL","NULL","SPOT","F","N","Young","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663135&location=VNTR&2017-04-24T16:03:30.003","N","Black & White or Tuxedo","NULL"
"74746","A663183","Dog","Chihuahua - Smooth Coated","NULL","S","GREMLIN","F","N","Young","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663183&location=VNTR&2017-04-24T12:12:22.850","Y","Tricolor (Tan/Brown & Black & White)","NULL"
"74746","A663253","Cat","Domestic Shorthair","NULL","NULL","MISSY","F","Y","Senior","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663253&location=VNTR&2017-04-27T10:59:16.733","N","Brown Tabby","NULL"
"74746","A663258","Cat","Domestic Mediumhair","NULL","NULL","SIMON","M","Y","Senior","Medium","I''ve hit the big time!  I''m currently residing at Cat Therapy Cat Cafe in Santa Barbara!  Come hang out with me and enjoy the cafe, or adopt me so I can be your forever friend!<BR>Cat Therapy - 1213 State Street, Santa Barbara, CA 93101","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663258&location=VNTR&2017-05-05T16:07:59.920","N","Orange or Red","NULL"
"74746","A663294","Cat","Domestic Shorthair","NULL","NULL","NUBY","M","Y","Senior","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663294&location=VNTR&2017-04-25T16:58:25.010","N","Gray or Blue","NULL"
"74746","A663324","Cat","Domestic Mediumhair","NULL","NULL","NULL","F","N","Adult","Medium","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663324&location=VNTR&2017-05-11T12:07:28","N","Black (All)","NULL"
"74746","A663348","Cat","Domestic Shorthair","NULL","NULL","NULL","F","N","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663348&location=VNTR&2017-04-26T21:59:57.717","N","Orange or Red Tabby","NULL"
"74746","A663350","Cat","Domestic Shorthair","NULL","NULL","SIMBA","F","N","Young","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663350&location=VNTR&2017-05-05T16:14:18.710","N","Brown Tabby","NULL"
"74746","A663413","Rabbit","Shorthaired Rabbit","NULL","M","*KILLIAN","F","Y","Young","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663413&location=VNTR&2017-04-27T16:35:19.913","N","Black","NULL"
"74746","A663419","Reptile","Snake","NULL","M","NULL","M","NULL","Adult","NULL","Meet me today at Petsmart Oxnard!","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663419&location=VNTR&2017-04-27T17:56:44.577","N","NULL","NULL"
"74746","A663430","Dog","Chihuahua - Smooth Coated","NULL","S","*LANDER","M","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663430&location=VNTR&2017-05-03T00:13:11.317","N","Brown/Chocolate","NULL"
"74746","A663474","Cat","Domestic Shorthair","NULL","NULL","*MADAM","F","Y","Senior","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663474&location=VNTR&2017-05-05T15:55:24.903","N","Tan or Fawn Tabby","NULL"
"74746","A663475","Cat","Domestic Shorthair","NULL","NULL","MADIE","F","Y","Senior","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663475&location=VNTR&2017-05-05T16:14:18.133","N","Brown Tabby","NULL"
"74746","A663476","Cat","Domestic Shorthair","NULL","NULL","LILA","F","N","Senior","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663476&location=VNTR&2017-05-05T16:07:58.023","N","Brown Tabby","NULL"
"74746","A663477","Cat","Domestic Shorthair","NULL","NULL","*TIMMY","M","Y","Senior","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663477&location=VNTR&2017-04-28T13:51:11","N","Orange or Red Tabby","NULL"
"74746","A663478","Cat","Domestic Shorthair","NULL","NULL","*TUCKER","M","Y","Senior","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663478&location=VNTR&2017-05-05T16:28:30.730","N","Brown Tabby","NULL"
"74746","A663479","Cat","Domestic Mediumhair","NULL","NULL","*LARRY","M","Y","Senior","Medium","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663479&location=VNTR&2017-05-05T16:21:25.520","N","Black (All)","NULL"
"74746","A663481","Cat","Domestic Longhair","NULL","NULL","*EARL","M","Y","Senior","Long","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663481&location=VNTR&2017-04-28T14:12:08","N","Brown Tabby","NULL"
"74746","A663482","Cat","Domestic Shorthair","NULL","NULL","*SUSIE","F","Y","Senior","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663482&location=VNTR&2017-05-05T16:21:26.847","N","Brown Tabby","NULL"
"74746","A663483","Dog","Border Terrier","NULL","S","*HARRY","M","N","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663483&location=VNTR&2017-04-28T14:55:10","N","Tan/Yellow/Fawn - with White","NULL"
"74746","A663484","Cat","Domestic Mediumhair","NULL","NULL","LOVER","F","N","Senior","Medium","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663484&location=VNTR&2017-05-05T15:55:25.583","N","Brown Tabby","NULL"
"74746","A663496","Dog","Cocker Spaniel","Parson (Jack) Russell Terrier","S","*SNOWBALL","F","Y","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663496&location=VNTR&2017-05-08T20:46:07.593","N","White","NULL"
"74746","A663501","Cat","Domestic Shorthair","NULL","NULL","PUMPKIN","F","N","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663501&location=VNTR&2017-05-05T16:14:18.457","N","White","NULL"
"74746","A663514","Reptile","Snake","NULL","S","NULL","NULL","NULL","Adult","NULL","Come meet me today at Petsmart Oxnard!","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663514&location=VNTR&2017-05-01T00:19:38.067","N","NULL","NULL"
"74746","A663528","Dog","Rat Terrier","NULL","M","EMILIO","M","Y","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663528&location=VNTR&2017-05-01T00:19:45.380","N","Tricolor (Tan/Brown & Black & White)","NULL"
"74746","A663572","Cat","Domestic Shorthair","NULL","NULL","WILLOW","F","Y","Adult","Short","I''ve hit the big time!  I''m currently residing at Cat Therapy Cat Cafe in Santa Barbara!  Come hang out with me and enjoy the cafe, or adopt me so I can be your forever friend!<BR>Cat Therapy - 1213 State Street, Santa Barbara, CA 93101","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663572&location=VNTR&2017-05-05T15:55:26.003","N","Brown Tabby","NULL"
"74746","A663582","Cat","Domestic Shorthair","NULL","NULL","*WONDER","M","Y","Kitten","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663582&location=VNTR&2017-05-01T00:19:49.537","N","Gray or Blue","NULL"
"74746","A663584","Dog","Pit Bull Terrier","NULL","M","*DALI","M","N","Young","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663584&location=VNTR&2017-05-04T14:59:59.443","Y","Gray/Silver/Salt & Pepper - with White","NULL"
"74746","A663608","Dog","Boxer","NULL","L","NULL","M","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663608&location=VNTR&2017-04-30T23:42:52","Y","Brindle - with White","NULL"
"74746","A663622","Dog","Chihuahua - Smooth Coated","NULL","S","NULL","M","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663622&location=VNTR&2017-05-01T11:47:46","Y","Brown/Chocolate - with Black","NULL"
"74746","A663631","Dog","Boxer","NULL","M","*SWAN","F","N","Young","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663631&location=VNTR&2017-05-09T15:38:14.050","Y","White - with Brown or Chocolate","NULL"
"74746","A663632","Rabbit","Shorthaired Rabbit","NULL","M","*OSCAR","M","N","Young","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663632&location=VNTR&2017-05-02T00:08:45.600","N","White","Grey/Silver"
"74746","A663636","Cat","Domestic Shorthair","NULL","NULL","NULL","F","Y","Adult","Short","Meet me today at Petsmart Oxnard!","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663636&location=VNTR&2017-05-05T16:01:39.440","N","White (Mostly)","NULL"
"74746","A663642","Dog","American Staffordshire Terrier","NULL","L","*TREASURE","F","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663642&location=VNTR&2017-05-08T20:41:01.220","Y","Red/Golden/Orange/Chestnut - with White","NULL"
"74746","A663655","Cat","Domestic Mediumhair","NULL","NULL","NULL","F","N","Adult","Medium","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663655&location=VNTR&2017-05-05T16:07:58.973","N","Brown Tabby","NULL"
"74746","A663679","Dog","Glen of Imaal Terrier","NULL","S","KEVIN","M","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663679&location=VNTR&2017-05-08T21:31:39.447","N","White","NULL"
"74746","A663686","Cat","Domestic Shorthair","NULL","NULL","APOLLO","M","N","Senior","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663686&location=VNTR&2017-05-05T16:14:19.427","N","Gray or Blue","NULL"
"74746","A663688","Dog","Pomeranian","NULL","S","NULL","M","Y","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663688&location=VNTR&2017-05-08T21:01:18.950","N","Black - with Brown, Red, Golden, Orange or Chestnut","NULL"
"74746","A663690","Cat","Domestic Shorthair","NULL","NULL","NULL","F","N","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663690&location=VNTR&2017-05-03T00:13:05.610","N","White (Mostly)","NULL"
"74746","A663707","Reptile","Red-Eared Slider","NULL","L","NULL","NULL","NULL","Adult","NULL","Meet me today at Petsmart Oxnard!","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663707&location=VNTR&2017-05-03T00:13:07.513","N","NULL","NULL"
"74746","A663711","Dog","German Shepherd Dog","NULL","L","DUKE","M","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663711&location=VNTR&2017-05-04T14:59:57.057","N","Brown/Chocolate","NULL"
"74746","A663731","Dog","Chihuahua - Smooth Coated","NULL","S","BACON","M","Y","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663731&location=VNTR&2017-05-03T11:22:57","Y","Black - with Brown, Red, Golden, Orange or Chestnut","NULL"
"74746","A663736","Reptile","Red-Eared Slider","NULL","L","NULL","F","NULL","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663736&location=VNTR&2017-05-03T09:19:20.233","N","NULL","NULL"
"74746","A663778","Cat","Domestic Shorthair","NULL","NULL","NULL","F","N","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663778&location=VNTR&2017-05-05T16:21:24.713","N","Gray, Blue or Silver Tabby","NULL"
"74746","A663793","Rabbit","Mini Rex","NULL","S","*ALBERT","M","N","Young","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663793&location=VNTR&2017-05-03T18:09:02.473","Y","Grey/Silver","NULL"
"74746","A663802","Farm Animal","Sheep","NULL","M","NULL","NULL","NULL","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","N","NULL","NULL"
"74746","A663803","Farm Animal","Sheep","NULL","M","NULL","NULL","NULL","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","N","NULL","NULL"
"74746","A663804","Farm Animal","Sheep","NULL","M","NULL","NULL","NULL","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","N","NULL","NULL"
"74746","A663805","Cat","Domestic Mediumhair","NULL","NULL","NULL","F","N","Senior","Medium","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663805&location=VNTR&2017-05-05T16:14:19.753","N","Tortoiseshell","NULL"
"74746","A663875","Dog","Chihuahua - Smooth Coated","NULL","S","GIA","F","N","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663875&location=VNTR&2017-05-08T21:06:23.797","N","Red/Golden/Orange/Chestnut","NULL"
"74746","A663896","Cat","Domestic Mediumhair","NULL","NULL","NULL","F","N","Young","Medium","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663896&location=VNTR&2017-05-05T16:21:25.143","N","Brown Tabby","NULL"
"74746","A663968","Cat","Domestic Shorthair","NULL","NULL","NULL","F","N","Young","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663968&location=VNTR&2017-05-05T15:35:32","N","Brown Tabby","NULL"
"74746","A663975","Dog","Chihuahua - Smooth Coated","NULL","S","CHARLEY","M","Y","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A663975&location=VNTR&2017-05-09T15:38:13.140","N","Gray/Silver/Salt & Pepper - with White","NULL"
"74746","A664003","Reptile","Turtle","NULL","S","RAFEAL","M","NULL","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A664003&location=VNTR&2017-05-07T00:09:53.760","N","NULL","NULL"
"74746","A664005","Cat","Domestic Shorthair","NULL","NULL","NULL","M","Y","Senior","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A664005&location=VNTR&2017-05-07T00:09:56.620","N","Black (All)","NULL"
"74746","A664009","Dog","Chihuahua - Smooth Coated","Maltese","S","FOUR","M","N","Young","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A664009&location=VNTR&2017-05-09T15:38:10.023","N","Brown/Chocolate","NULL"
"74746","A664024","Dog","Labrador Retriever","Mastiff","L","PRECIOUS","F","Y","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A664024&location=VNTR&2017-05-09T15:38:15.870","N","Black","NULL"
"74746","A664026","Dog","Chihuahua - Smooth Coated","NULL","S","*CHICA","F","N","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A664026&location=VNTR&2017-05-09T16:56:04.297","Y","Brown/Chocolate - with Black","NULL"
